Run	Assay Type	BioSample	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	AvgSpotLen	Bases	BioProject	create_date	version	Library Name	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	Isolation_source	BioSampleModel	geo_loc_name	Year	Month	Date	isolation_source_categ	collection	species_identified
SRR18774216	WGS	SAMN27568275	INTERMOUNTAIN HEALTHCARE	public	sra,fastq,run.zq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX14873607	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	602B	SRP370466	174537712.0	467.0	338097430.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_602B	2019-04-08	USA	North America	feces	Pathogen.cl	USA: Utah	2019.0		2019-04-08	human	SRA	paeruginosa
SRR18774217	WGS	SAMN27568274	INTERMOUNTAIN HEALTHCARE	public	fastq,run.zq,sra	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX14873606	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	558L_1	SRP370466	213879712.0	443.0	450483395.0	PRJNA827103	2022-04-15T21:05:00Z	1.0	PSA_558L_1	2019-06-12	USA	North America	feces	Pathogen.cl	USA: Utah	2019.0		2019-06-12	human	SRA	paeruginosa
SRR18774218	WGS	SAMN27568273	INTERMOUNTAIN HEALTHCARE	public	fastq,run.zq,sra	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX14873605	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	522_CL	SRP370466	140959129.0	473.0	281788699.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_522_CL	2019-07-01	USA	North America	feces	Pathogen.cl	USA: Utah	2019.0		2019-07-01	human	SRA	paeruginosa
SRR18774219	WGS	SAMN27568272	INTERMOUNTAIN HEALTHCARE	public	sra,run.zq,fastq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX14873604	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	459A	SRP370466	128184250.0	477.0	263399928.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_459A	2018-02-17	USA	North America	feces	Pathogen.cl	USA: Utah	2018.0		2018-02-17	human	SRA	paeruginosa
SRR18774220	WGS	SAMN27568271	INTERMOUNTAIN HEALTHCARE	public	sra,fastq,run.zq	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX14873603	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	417A	SRP370466	210190297.0	487.0	425981232.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_417A	2017-10-25	USA	North America	feces	Pathogen.cl	USA: Utah	2017.0		2017-10-25	human	SRA	paeruginosa
SRR18774222	WGS	SAMN27568270	INTERMOUNTAIN HEALTHCARE	public	fastq,run.zq,sra	ncbi,gs,s3	s3.us-east-1,gs.US,ncbi.public	SRX14873601	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	384B	SRP370466	148385589.0	482.0	295414253.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_384B	2017-09-07	USA	North America	feces	Pathogen.cl	USA: Utah	2017.0		2017-09-07	human	SRA	paeruginosa
SRR18774223	WGS	SAMN27568269	INTERMOUNTAIN HEALTHCARE	public	run.zq,fastq,sra	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX14873600	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	317C	SRP370466	184876312.0	483.0	373611508.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_317C	2017-05-02	USA	North America	feces	Pathogen.cl	USA: Utah	2017.0		2017-05-02	human	SRA	paeruginosa
SRR18774224	WGS	SAMN27568268	INTERMOUNTAIN HEALTHCARE	public	fastq,sra,run.zq	ncbi,gs,s3	s3.us-east-1,gs.US,ncbi.public	SRX14873599	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	273A	SRP370466	154483591.0	466.0	315953410.0	PRJNA827103	2022-04-15T21:06:00Z	1.0	PSA_273A	2017-01-03	USA	North America	feces	Pathogen.cl	USA: Utah	2017.0		2017-01-03	human	SRA	paeruginosa
SRR18774225	WGS	SAMN27568267	INTERMOUNTAIN HEALTHCARE	public	sra,fastq,run.zq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX14873598	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	248J	SRP370466	33609284.0	518.0	71045751.0	PRJNA827103	2022-04-15T21:06:00Z	1.0	PSA_248J	2018-12-04	USA	North America	feces	Pathogen.cl	USA: Utah	2018.0		2018-12-04	human	SRA	paeruginosa
SRR18774226	WGS	SAMN27568266	INTERMOUNTAIN HEALTHCARE	public	fastq,run.zq,sra	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX14873597	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-15T00:00:00Z	233A_1	SRP370466	134222066.0	448.0	281660772.0	PRJNA827103	2022-04-15T21:04:00Z	1.0	PSA_233A_1	2016-09-30	USA	North America	feces	Pathogen.cl	USA: Utah	2016.0		2016-09-30	human	SRA	paeruginosa
SRR22387011	WGS	SAMN31844983	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,sra,run.zq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX18357118	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-112	SRP409349	485403499.0	300.0	1580715000.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-112	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387012	WGS	SAMN31844982	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,sra,run.zq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX18357117	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-111	SRP409349	495942357.0	300.0	1629568200.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-111	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387013	WGS	SAMN31844981	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	run.zq,sra,fastq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX18357116	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-110	SRP409349	587730762.0	300.0	1934779200.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-110	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387014	WGS	SAMN31845028	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,run.zq,sra	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX18357115	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-158	SRP409349	577174691.0	300.0	1852317900.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-158	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387015	WGS	SAMN31845027	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,run.zq,sra	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX18357114	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-157	SRP409349	394104343.0	300.0	1286638800.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-157	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387016	WGS	SAMN31845026	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,sra,run.zq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX18357113	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-156	SRP409349	525065688.0	300.0	1706796000.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-156	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387017	WGS	SAMN31845025	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,run.zq,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX18357112	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-155	SRP409349	636441912.0	300.0	2090474400.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-155	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387018	WGS	SAMN31845024	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,run.zq,fastq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX18357111	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-154	SRP409349	475618703.0	300.0	1556222700.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-154	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387020	WGS	SAMN31844980	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX18357109	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-109	SRP409349	451816763.0	300.0	1468665300.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-109	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387024	WGS	SAMN31845022	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	run.zq,fastq,sra	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX18357105	Illumina iSeq 100	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-1493	SRP409349	97716669.0	279.0	268618165.0	PRJNA904531	2022-11-23T03:00:00Z	1.0	M-1493	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387027	WGS	SAMN31845020	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,run.zq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX18357102	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-149	SRP409349	600979844.0	300.0	1956537600.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-149	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387029	WGS	SAMN31845018	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX18357100	Illumina iSeq 100	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-1487	SRP409349	122643599.0	284.0	344535094.0	PRJNA904531	2022-11-23T03:00:00Z	1.0	M-1487	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387030	WGS	SAMN31845017	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	run.zq,sra,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX18357099	Illumina iSeq 100	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-1484	SRP409349	170324497.0	283.0	475197399.0	PRJNA904531	2022-11-23T03:00:00Z	1.0	M-1484	2018-05-14	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-14	evironmental	SRA	paeruginosa
SRR22387033	WGS	SAMN31845006	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,sra,run.zq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX18357096	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-147	SRP409349	481601798.0	300.0	1558514100.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-147	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387038	WGS	SAMN31845004	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	run.zq,fastq,sra	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX18357091	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-145	SRP409349	459359231.0	300.0	1506701700.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-145	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387040	WGS	SAMN31845002	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,run.zq,sra	ncbi,gs,s3	s3.us-east-1,gs.US,ncbi.public	SRX18357089	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-143	SRP409349	546245967.0	300.0	1775498700.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-143	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387043	WGS	SAMN31845000	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	fastq,run.zq,sra	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX18357086	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-141	SRP409349	447988932.0	300.0	1447070100.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-141	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387044	WGS	SAMN31844999	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX18357085	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-140	SRP409349	565628450.0	300.0	1827705000.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-140	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387045	WGS	SAMN31844998	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX18357084	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-139	SRP409349	544113455.0	300.0	1774872300.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-139	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387049	WGS	SAMN31844994	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX18357080	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-134	SRP409349	478623786.0	300.0	1573473000.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-134	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387054	WGS	SAMN31844990	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,fastq,run.zq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX18357075	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-130	SRP409349	465800090.0	300.0	1554434700.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-130	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387059	WGS	SAMN31844987	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,run.zq,fastq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX18357070	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-119	SRP409349	578755840.0	300.0	1883960400.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-119	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387061	WGS	SAMN31844986	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	sra,run.zq,fastq	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX18357068	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-117	SRP409349	540484507.0	300.0	1742709600.0	PRJNA904531	2022-11-23T03:02:00Z	1.0	M-117	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR22387063	WGS	SAMN31844985	ERASMUS MC UNIVERSITY MEDICAL CENTER ROTTERDAM	public	run.zq,fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX18357066	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-23T00:00:00Z	M-115	SRP409349	624730172.0	300.0	2017471500.0	PRJNA904531	2022-11-23T03:03:00Z	1.0	M-115	2018-05-02	Netherlands	Europe	Hospital surface within old hospital building	Pathogen.env	Netherlands: Rotterdam	2018.0		2018-05-02	evironmental	SRA	paeruginosa
SRR24140682	WGS	SAMN34131486	INDIANA DEPT. OF HEALTH	public	sra,run.zq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX19939200	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-04-12T00:00:00Z	2023QG-00060	SRP074197	172022824.0	485.0	656121503.0	PRJNA288601	2023-05-20T03:43:00Z	2.0	2023QG-00060	2023-03-17	USA	North America	wound	Microbe\, viral or environmental	USA	2023.0		2023-03-17	human	SRA	paeruginosa
SRR24140683	WGS	SAMN34131485	INDIANA DEPT. OF HEALTH	public	run.zq,sra	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX19939199	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-04-12T00:00:00Z	2023QG-00059	SRP074197	155787616.0	488.0	593986129.0	PRJNA288601	2023-05-20T03:43:00Z	2.0	2023QG-00059	2023-03-13	USA	North America	sputum	Microbe\, viral or environmental	USA	2023.0		2023-03-13	human	SRA	paeruginosa
SRR22429904	WGS	SAMN31836668	TENNESSEE LABORATORY SERVICES	public	run.zq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX18398955	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-11-28T00:00:00Z	2022KU-00372	SRP074197	195530261.0	377.0	723497769.0	PRJNA288601	2023-05-20T03:28:00Z	2.0	2022KU-00372	2022-10-24	USA	North America	sputum	Microbe\, viral or environmental	USA	2022.0		2022-10-24	human	SRA	paeruginosa
SRR23587209	WGS	SAMN33415767	UNIVERSITY OF VIRGINIA	public	fastq,sra,run.zq	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX19472602	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_68	SRP423946	393888836.0	286.0	1229623401.0	PRJNA937715	2023-02-22T14:14:00Z	1.0	UVA34914	2019-07-12	USA	North America	Skin/Wound	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-07-12	evironmental	SRA	paeruginosa
SRR23587210	WGS	SAMN33415766	UNIVERSITY OF VIRGINIA	public	sra,fastq,run.zq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX19472601	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_53	SRP423946	366234873.0	290.0	1042801131.0	PRJNA937715	2023-02-22T14:13:00Z	1.0	UVA32920	2019-10-21	USA	North America	Urine/Catheter	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-10-21	evironmental	SRA	paeruginosa
SRR23587213	WGS	SAMN33415763	UNIVERSITY OF VIRGINIA	public	sra,fastq,run.zq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX19472598	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_56	SRP423946	422680771.0	286.0	1326779830.0	PRJNA937715	2023-02-22T14:15:00Z	1.0	UVA21151	2019-09-11	USA	North America	Lung/Trachea	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-09-11	evironmental	SRA	paeruginosa
SRR23587214	WGS	SAMN33415784	UNIVERSITY OF VIRGINIA	public	sra,run.zq,fastq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX19472597	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_63	SRP423946	408122917.0	286.0	1273337855.0	PRJNA937715	2023-02-22T14:15:00Z	1.0	UVA97814	2019-11-25	USA	North America	blood	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-11-25	human	SRA	paeruginosa
SRR23587215	WGS	SAMN33415783	UNIVERSITY OF VIRGINIA	public	fastq,run.zq,sra	ncbi,gs,s3	s3.us-east-1,gs.US,ncbi.public	SRX19472596	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_58	SRP423946	406997531.0	284.0	1272607965.0	PRJNA937715	2023-02-22T14:15:00Z	1.0	UVA96272	2019-04-10	USA	North America	Lung/Trachea	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-04-10	evironmental	SRA	paeruginosa
SRR23587216	WGS	SAMN33415782	UNIVERSITY OF VIRGINIA	public	sra,fastq,run.zq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX19472595	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_60	SRP423946	360187008.0	287.0	1120152914.0	PRJNA937715	2023-02-22T14:14:00Z	1.0	UVA96247	2019-12-30	USA	North America	Urine/Catheter	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-12-30	evironmental	SRA	paeruginosa
SRR23587219	WGS	SAMN33415762	UNIVERSITY OF VIRGINIA	public	sra,fastq,run.zq	gs,s3,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX19472592	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_59	SRP423946	462970745.0	287.0	1412397012.0	PRJNA937715	2023-02-22T14:15:00Z	1.0	UVA16865	2020-01-21	USA	North America	Skin/Wound	Microbe\, viral or environmental	USA: Virginia	2020.0		2020-01-21	evironmental	SRA	paeruginosa
SRR23587222	WGS	SAMN33415777	UNIVERSITY OF VIRGINIA	public	fastq,run.zq,sra	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX19472589	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_52	SRP423946	420157009.0	286.0	1320427878.0	PRJNA937715	2023-02-22T14:15:00Z	1.0	UVA57535	2019-08-28	USA	North America	ENT/Sinus	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-08-28	evironmental	SRA	paeruginosa
SRR23587226	WGS	SAMN33415773	UNIVERSITY OF VIRGINIA	public	fastq,run.zq,sra	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX19472585	NextSeq 2000	PAIRED	unspecified	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2023-06-30T00:00:00Z	121721_62	SRP423946	362928540.0	286.0	1125518249.0	PRJNA937715	2023-02-22T14:14:00Z	1.0	UVA47146	2019-04-10	USA	North America	ENT/Sinus	Microbe\, viral or environmental	USA: Virginia	2019.0		2019-04-10	evironmental	SRA	paeruginosa
